Timestamp,MachineID,Plant,Temperature,Vibration,Pressure,EnergyConsumption,ProductionUnits,DefectCount,MaintenanceFlag
2025-07-16 16:00:00,138,Plant_A,77.18698058,2.074467183,25.60921881,187.5484202,52,5,0
2025-07-16 17:00:00,112,Plant_B,78.18258094,4.859010544,26.37642589,340.0224141,192,4,0
2025-07-16 18:00:00,136,Plant_A,67.43420679,2.531606316,27.09287237,236.8643733,154,4,1
2025-07-16 19:00:00,141,Plant_B,79.61640384,5.746108655,30.62602493,242.1527463,108,4,0
2025-07-16 20:00:00,118,Plant_A,56.18256109,6.647366522,30.68465233,273.9880929,181,1,0
2025-07-16 21:00:00,145,Plant_C,83.4172116,5.860137906,29.97814391,267.3188474,162,4,0
2025-07-16 22:00:00,130,Plant_B,77.34522266,5.539575359,37.78798985,298.8809564,144,0,0
2025-07-16 23:00:00,137,Plant_C,57.16307312,4.970890613,44.04460893,269.6756917,90,4,0
2025-07-17 00:00:00,132,Plant_C,70.01189455,5.366659715,20.7025915,287.9458802,85,2,0
2025-07-17 01:00:00,110,Plant_C,56.8360404,5.543576471,27.04421629,199.3446502,152,0,0
2025-07-17 02:00:00,137,Plant_B,55.49772081,2.235067293,24.46080981,286.4841732,135,1,0
2025-07-17 03:00:00,126,Plant_A,81.9597175,5.306767954,26.76880608,179.8330748,119,4,0
2025-07-17 04:00:00,142,Plant_B,82.36167287,3.676256145,26.92585095,240.9266874,70,2,0
2025-07-17 05:00:00,106,Plant_B,81.824297,4.716074492,25.55762898,241.8851304,143,5,0
2025-07-17 06:00:00,103,Plant_B,49.68889193,5.204322535,30.26145774,303.8847271,153,2,0
2025-07-17 07:00:00,111,Plant_C,72.91709947,4.486983498,26.66627416,253.7024424,194,2,0
2025-07-17 08:00:00,124,Plant_C,82.69310504,6.899676178,30.19310792,243.6934863,137,2,0
2025-07-17 09:00:00,108,Plant_A,81.18102613,6.833776236,26.04934243,257.4444,91,2,0
2025-07-17 10:00:00,138,Plant_A,72.55507055,4.382712742,30.96254489,192.3572309,80,3,0
2025-07-17 11:00:00,130,Plant_A,67.110082,5.683109496,30.8364942,327.2059413,151,4,0
2025-07-17 12:00:00,142,Plant_C,68.49393721,4.024506854,28.02763039,351.6756978,136,3,0
2025-07-17 13:00:00,119,Plant_B,74.92762953,1.916813373,36.59651564,211.7617181,63,4,0
2025-07-17 14:00:00,132,Plant_B,77.56541113,5.612451322,33.0039436,193.7107552,66,2,0
2025-07-17 15:00:00,133,Plant_A,69.09659458,2.390815421,24.88827093,232.6950649,124,3,0
2025-07-17 16:00:00,137,Plant_C,61.24913361,9.18211328,28.61598721,221.6756722,196,3,1
2025-07-17 17:00:00,131,Plant_A,48.07472647,5.641732825,30.5088511,260.545171,189,5,1
2025-07-17 18:00:00,125,Plant_B,76.65672126,4.6250032,33.05388606,255.1476231,127,3,0
2025-07-17 19:00:00,139,Plant_C,79.12593964,3.956593701,26.96494993,245.7929264,78,2,0
2025-07-17 20:00:00,104,Plant_B,75.07629507,4.386365117,29.2333093,219.0225337,124,3,0
2025-07-17 21:00:00,112,Plant_B,66.50547278,2.680827989,26.31689729,237.779988,155,0,1
2025-07-17 22:00:00,112,Plant_C,74.60845311,5.639164579,28.68807924,243.8122955,101,5,0
2025-07-17 23:00:00,114,Plant_C,72.51951663,5.741954856,25.75863936,251.0782549,96,7,0
2025-07-18 00:00:00,128,Plant_B,54.23200594,5.644989649,27.63214132,286.0455977,82,4,0
2025-07-18 01:00:00,115,Plant_A,48.32232605,6.334704005,28.06096659,250.6553987,67,2,0
2025-07-18 02:00:00,116,Plant_C,59.19877298,1.455953934,23.03273032,247.0932986,54,5,0
2025-07-18 03:00:00,148,Plant_C,67.58615496,4.012273975,29.58295816,280.3746074,185,6,0
2025-07-18 04:00:00,144,Plant_A,75.91452762,5.23337448,26.54154803,281.920574,142,3,0
2025-07-18 05:00:00,142,Plant_A,66.98200937,4.730872804,23.84551441,234.9797467,82,2,0
2025-07-18 06:00:00,102,Plant_A,66.42802496,5.645999627,28.31887029,252.4573966,92,0,0
2025-07-18 07:00:00,148,Plant_B,72.45007284,4.033238105,34.606211,241.3191744,177,3,0
2025-07-18 08:00:00,141,Plant_A,78.1503465,3.871300232,31.14021596,260.2719413,110,5,0
2025-07-18 09:00:00,144,Plant_C,58.38094513,4.771872956,35.67428015,214.5557999,146,5,0
2025-07-18 10:00:00,101,Plant_C,66.71783173,6.575456655,32.22309674,256.833361,147,1,1
2025-07-18 11:00:00,107,Plant_B,45.3375298,2.598093899,23.91570341,240.0067374,155,3,0
2025-07-18 12:00:00,125,Plant_C,70.11706298,5.233318495,32.42919205,252.3253288,88,0,0
2025-07-18 13:00:00,108,Plant_A,80.31324561,6.385732235,41.02984525,319.9401602,195,1,0
2025-07-18 14:00:00,145,Plant_A,76.6929106,7.085814229,32.95875534,266.498857,144,3,0
2025-07-18 15:00:00,128,Plant_C,51.87288401,7.044809139,31.865608,298.3375196,81,2,0
2025-07-18 16:00:00,143,Plant_B,50.55308879,6.067480053,32.69106834,220.4669431,192,2,0
2025-07-18 17:00:00,111,Plant_C,65.876772,5.816503709,27.52390725,214.277369,134,0,0
2025-07-18 18:00:00,133,Plant_A,66.84913766,5.300491659,34.00121221,262.5714132,134,1,0
2025-07-18 19:00:00,129,Plant_C,76.9710094,5.63453544,20.53395243,265.4396856,99,2,0
2025-07-18 20:00:00,138,Plant_A,82.40621112,1.851579898,25.92145029,217.3085318,53,2,0
2025-07-18 21:00:00,133,Plant_C,78.80559904,6.084741368,32.83383352,245.0075144,142,3,0
2025-07-18 22:00:00,125,Plant_A,75.1030388,3.964878316,28.99596811,160.6904779,197,5,0
2025-07-18 23:00:00,132,Plant_A,59.84016378,4.145642674,21.70667062,286.2048588,79,3,0
2025-07-19 00:00:00,108,Plant_C,69.918101,8.788268454,28.24781751,266.4653651,80,6,1
2025-07-19 01:00:00,105,Plant_C,76.41991658,3.949625645,24.11153856,289.5537547,75,2,0
2025-07-19 02:00:00,126,Plant_C,76.24342638,4.0972473,41.39395019,278.5767474,77,4,0
2025-07-19 03:00:00,119,Plant_B,84.86707226,6.176426734,30.06444458,289.4989929,161,2,0
2025-07-19 04:00:00,135,Plant_A,77.10017097,3.788672475,28.98055512,248.5822648,113,3,0
2025-07-19 05:00:00,125,Plant_B,82.79533646,5.491614389,22.9504656,235.7254312,115,1,0
2025-07-19 06:00:00,102,Plant_A,62.81250968,2.140113983,25.96752988,305.0563692,108,6,0
2025-07-19 07:00:00,129,Plant_A,67.81813896,4.565127546,31.1718915,194.5427134,183,4,0
2025-07-19 08:00:00,127,Plant_B,70.16901849,6.841054083,32.36811679,324.7561725,188,1,0
2025-07-19 09:00:00,131,Plant_A,71.35837502,3.053554968,30.62429826,209.297513,176,3,0
2025-07-19 10:00:00,127,Plant_A,63.7339459,3.064075972,24.49723025,316.6515233,148,7,0
2025-07-19 11:00:00,122,Plant_B,70.60152483,9.117976569,26.18141906,220.2855938,133,2,0
2025-07-19 12:00:00,100,Plant_C,74.50965153,6.750039197,41.72477454,252.1862306,139,6,0
2025-07-19 13:00:00,110,Plant_B,57.48450505,5.538918027,34.55714263,248.340937,134,5,1
2025-07-19 14:00:00,148,Plant_B,77.13325893,4.572469017,23.89489531,196.3977055,121,2,0
2025-07-19 15:00:00,137,Plant_A,63.32038622,5.119858803,26.92936898,220.9192564,114,0,0
2025-07-19 16:00:00,109,Plant_B,58.60426497,3.180228917,27.99393826,238.2286288,122,4,0
2025-07-19 17:00:00,110,Plant_C,62.96162584,4.746664906,24.80435582,207.0318475,127,4,0
2025-07-19 18:00:00,132,Plant_B,72.84628852,4.029948615,32.41085901,258.9641892,185,4,0
2025-07-19 19:00:00,148,Plant_C,73.89382962,5.025161346,25.53117697,244.0002809,128,4,0
2025-07-19 20:00:00,129,Plant_C,87.87753804,5.235773208,26.75000548,282.7198961,196,1,0
2025-07-19 21:00:00,110,Plant_A,79.60561966,2.483817741,35.99853245,234.1513172,58,3,0
2025-07-19 22:00:00,104,Plant_C,69.93425922,3.56589837,29.54850753,189.7395886,56,4,1
2025-07-19 23:00:00,146,Plant_A,85.9860628,4.64093961,34.85582148,221.7522735,157,1,0
2025-07-20 00:00:00,148,Plant_B,69.14333539,6.411415435,32.97599824,220.8758837,171,1,0
2025-07-20 01:00:00,106,Plant_B,73.02032119,5.642275986,39.38989102,222.1498642,131,7,0
2025-07-20 02:00:00,146,Plant_A,67.04864138,5.571810842,33.83101972,182.4786018,192,2,0
2025-07-20 03:00:00,130,Plant_A,66.76919548,6.123687121,25.95669463,212.8969237,157,3,0
2025-07-20 04:00:00,149,Plant_B,84.48208604,6.278635914,36.823188,258.9159844,155,0,0
2025-07-20 05:00:00,116,Plant_B,67.6453704,3.023246574,30.39731484,260.1335487,97,1,0
2025-07-20 06:00:00,146,Plant_C,58.06198606,1.136515928,27.78904625,243.672908,118,5,0
2025-07-20 07:00:00,143,Plant_C,51.56926982,5.8330031,23.12253258,283.3392069,193,2,0
2025-07-20 08:00:00,133,Plant_B,56.33217947,4.562397703,28.61537937,257.4187931,197,4,0
2025-07-20 09:00:00,138,Plant_C,76.88254542,5.874019137,29.43950667,234.4632721,171,4,0
2025-07-20 10:00:00,114,Plant_B,52.63063858,7.260357352,34.76471485,294.8778416,173,0,0
2025-07-20 11:00:00,107,Plant_A,83.38275715,3.637699012,28.17624532,301.3551016,133,3,0
2025-07-20 12:00:00,105,Plant_A,84.04273578,4.588154398,36.58491933,248.2794123,99,3,0
2025-07-20 13:00:00,100,Plant_C,94.6678463,4.274750649,32.34008342,218.8252307,91,1,0
2025-07-20 14:00:00,134,Plant_C,66.56714884,5.013910086,23.60913377,233.7664043,164,4,0
2025-07-20 15:00:00,136,Plant_C,75.89248149,6.877286395,29.26516911,292.0556778,167,2,0
2025-07-20 16:00:00,108,Plant_B,71.33976834,5.269459157,36.62404397,244.8476943,182,1,0
2025-07-20 17:00:00,111,Plant_A,53.97223271,3.898168159,28.48888637,216.4602296,111,0,0
2025-07-20 18:00:00,104,Plant_B,65.2978561,7.051456673,33.61764964,247.8457418,192,7,0
2025-07-20 19:00:00,141,Plant_A,66.185868,7.104000819,22.22454952,283.1437692,181,7,0
2025-07-20 20:00:00,148,Plant_C,59.49877721,5.301754641,25.32971269,252.7587861,133,2,1
2025-07-20 21:00:00,136,Plant_B,74.85549177,5.674468118,17.44804059,254.9834002,73,1,0
2025-07-20 22:00:00,120,Plant_A,66.94155641,3.948664728,20.40684787,269.2533786,132,2,0
2025-07-20 23:00:00,108,Plant_B,68.9991411,5.256722962,29.8037929,217.8869102,131,0,0
2025-07-21 00:00:00,125,Plant_C,78.29964517,7.232436541,33.72233961,184.9536278,194,2,0
2025-07-21 01:00:00,120,Plant_C,79.6633433,4.458342698,24.94783667,254.119195,154,2,1
2025-07-21 02:00:00,139,Plant_C,63.86960398,4.879887918,34.34562025,296.6041089,107,8,0
2025-07-21 03:00:00,125,Plant_A,54.71617536,3.179387354,31.918002,208.6928951,78,2,0
2025-07-21 04:00:00,101,Plant_B,75.03265852,4.598434437,26.19475602,258.0086318,117,4,0
2025-07-21 05:00:00,110,Plant_A,53.48965068,5.118756919,26.78436626,197.63513,110,4,0
2025-07-21 06:00:00,130,Plant_A,83.8765915,3.321413607,24.88787426,235.8203075,130,1,0
2025-07-21 07:00:00,144,Plant_A,67.38767169,2.573945403,29.24660564,354.0497583,122,3,0
2025-07-21 08:00:00,147,Plant_C,69.71134129,5.104032603,15.22430444,221.5919758,158,0,0
2025-07-21 09:00:00,142,Plant_B,58.0980691,2.355877276,35.19901358,207.9865377,129,1,0
2025-07-21 10:00:00,133,Plant_C,79.48352618,5.861199949,36.03549826,222.8295768,160,4,0
2025-07-21 11:00:00,118,Plant_B,65.41453201,4.388917429,36.06871176,227.1819436,176,5,0
2025-07-21 12:00:00,115,Plant_A,80.622747,5.083580419,24.96074591,287.9861504,175,4,0
2025-07-21 13:00:00,129,Plant_A,53.05169236,5.53875217,38.19959219,247.7506529,157,0,1
2025-07-21 14:00:00,107,Plant_A,69.66549838,6.402267046,29.95105888,241.1713348,168,2,0
2025-07-21 15:00:00,129,Plant_B,77.12168872,6.925626693,33.99752347,219.7423643,92,2,0
2025-07-21 16:00:00,106,Plant_C,74.24184708,5.257051415,25.44047551,319.7468198,183,1,0
2025-07-21 17:00:00,148,Plant_B,71.68838343,4.853949832,32.30324511,363.6345499,159,3,0
2025-07-21 18:00:00,148,Plant_B,67.82149843,6.934166527,23.70573547,280.0420937,174,3,0
2025-07-21 19:00:00,102,Plant_A,38.35926927,7.035762556,15.53870254,357.1264268,106,6,0
2025-07-21 20:00:00,135,Plant_B,69.55819695,5.768305181,28.45667384,198.8571581,115,4,0
2025-07-21 21:00:00,142,Plant_C,75.33204451,6.764207559,31.22656216,240.6680447,177,6,0
2025-07-21 22:00:00,136,Plant_B,73.11585829,1.311321393,32.07067982,275.7544012,141,3,0
2025-07-21 23:00:00,103,Plant_B,58.56674582,5.694917902,23.74009754,224.1874668,108,1,1
2025-07-22 00:00:00,100,Plant_B,48.22413941,2.323944459,28.47405457,277.6223957,119,2,0
2025-07-22 01:00:00,110,Plant_C,73.42864678,4.091717018,29.98146752,294.7860991,162,0,1
2025-07-22 02:00:00,107,Plant_A,80.36012399,6.363770988,25.78736738,276.4888419,187,6,0
2025-07-22 03:00:00,139,Plant_B,89.89059332,5.96536284,26.62327128,215.1871185,117,4,0
2025-07-22 04:00:00,110,Plant_B,88.45046216,2.134527204,23.36453404,324.9657672,92,3,0
2025-07-22 05:00:00,112,Plant_B,54.5373722,6.699598003,34.80098084,309.4167005,78,2,1
2025-07-22 06:00:00,148,Plant_C,93.90382751,3.979602599,27.01272261,251.9561877,183,5,0
2025-07-22 07:00:00,101,Plant_A,79.64388292,3.267906692,32.29310742,222.11126,58,0,1
2025-07-22 08:00:00,130,Plant_A,65.24524476,6.971126802,29.5197124,213.0443347,101,6,0
2025-07-22 09:00:00,129,Plant_B,69.45182427,-0.6161481994,29.56479376,269.550906,125,1,1
2025-07-22 10:00:00,137,Plant_A,65.34100111,5.211981278,18.95865553,244.5513557,90,4,1
2025-07-22 11:00:00,148,Plant_B,71.00393817,8.672349803,24.47430894,304.365127,103,1,0
2025-07-22 12:00:00,127,Plant_C,59.67552166,8.179966783,29.86132904,147.6661918,68,4,0
2025-07-22 13:00:00,133,Plant_A,78.72541692,3.906747685,17.40887585,257.9148233,89,3,0
2025-07-22 14:00:00,100,Plant_A,72.9658716,5.875780508,36.32610975,290.6101009,184,4,0
2025-07-22 15:00:00,131,Plant_C,61.59204366,2.486329643,35.88899164,283.3157615,132,3,0
2025-07-22 16:00:00,136,Plant_C,54.50369001,7.985539356,22.41005579,238.3642826,157,1,0
2025-07-22 17:00:00,141,Plant_C,71.59305771,6.178477332,28.47913885,305.6194631,161,4,0
2025-07-22 18:00:00,102,Plant_C,87.40123093,3.595002855,26.24659717,166.564026,198,0,0
2025-07-22 19:00:00,129,Plant_A,81.50972356,5.590297998,26.60023189,214.452556,62,3,1
2025-07-22 20:00:00,119,Plant_B,80.4176281,4.551537889,26.21051363,232.618272,132,7,0
2025-07-22 21:00:00,132,Plant_C,73.36567632,5.880767288,32.86768126,242.1243318,119,1,0
2025-07-22 22:00:00,142,Plant_A,73.43183914,4.547873248,27.55340045,219.7749226,122,2,0
2025-07-22 23:00:00,125,Plant_C,65.5219151,3.580784349,28.40374356,244.7103184,192,2,0
2025-07-23 00:00:00,116,Plant_B,53.50261139,4.316641449,31.43443705,220.0487585,197,3,0
2025-07-23 01:00:00,139,Plant_A,73.93199851,4.303760082,27.54739593,200.9734867,74,3,0
2025-07-23 02:00:00,125,Plant_B,50.91709344,8.054714356,28.60184922,265.0409009,77,4,0
2025-07-23 03:00:00,126,Plant_A,65.21227184,5.973240857,28.47109895,272.095538,175,2,0
2025-07-23 04:00:00,135,Plant_C,71.00524021,4.855444127,28.13065202,226.214857,91,2,0
2025-07-23 05:00:00,130,Plant_C,46.52226185,3.749795658,30.51732295,290.1153336,133,4,0
2025-07-23 06:00:00,146,Plant_A,67.25569891,6.115433696,33.27899132,237.3414753,185,3,0
2025-07-23 07:00:00,144,Plant_C,84.38160026,4.713036623,30.54037187,286.2650793,91,4,0
2025-07-23 08:00:00,140,Plant_A,72.90972104,4.337419388,25.78772891,291.3015735,140,2,0
2025-07-23 09:00:00,129,Plant_A,63.28995671,2.93975179,32.75056568,288.7358051,169,3,0
2025-07-23 10:00:00,148,Plant_B,83.09255225,4.81247946,29.31102658,212.1025965,85,3,0
2025-07-23 11:00:00,140,Plant_B,58.29363063,4.483403521,37.48659268,271.7017984,124,1,0
2025-07-23 12:00:00,129,Plant_C,82.73199744,4.753998955,24.17811862,320.6487938,177,3,0
2025-07-23 13:00:00,132,Plant_C,68.75817073,4.582472203,37.02476242,249.8508738,93,3,0
2025-07-23 14:00:00,126,Plant_B,52.68193219,5.187147618,30.9369081,261.4168284,59,2,0
2025-07-23 15:00:00,145,Plant_A,70.96699123,3.829730443,35.40216789,162.6617627,169,1,0
2025-07-23 16:00:00,111,Plant_C,60.56607698,3.945719526,27.15690096,195.4090889,179,2,0
2025-07-23 17:00:00,131,Plant_C,90.00282423,2.863436643,30.26609759,222.3980264,107,3,0
2025-07-23 18:00:00,102,Plant_B,79.22067059,6.015716394,26.17107554,224.6163922,147,3,0
2025-07-23 19:00:00,105,Plant_C,84.95356052,2.344327803,27.30420671,142.0810801,98,2,0
2025-07-23 20:00:00,127,Plant_C,75.9275645,3.003254378,30.65929948,259.7109223,151,2,0
2025-07-23 21:00:00,143,Plant_B,54.70260844,6.305894665,40.87024743,267.191502,196,2,1
2025-07-23 22:00:00,132,Plant_C,75.42654259,5.250562653,30.73789238,213.0241223,75,5,0
2025-07-23 23:00:00,103,Plant_A,76.92320204,6.617468338,33.25544308,215.9130059,184,5,0
2025-07-24 00:00:00,148,Plant_B,90.11114262,4.625139954,37.15335469,237.7643051,107,4,0
2025-07-24 01:00:00,127,Plant_A,68.36321187,6.614245421,31.33880299,184.1311842,180,0,0
2025-07-24 02:00:00,117,Plant_C,70.11541185,5.241944426,32.26298317,214.3251375,55,3,0
2025-07-24 03:00:00,136,Plant_A,78.09165158,5.48758968,33.42107636,252.5374232,133,1,0
2025-07-24 04:00:00,100,Plant_A,58.70567158,3.737746514,24.46745934,277.8615507,60,2,0
2025-07-24 05:00:00,115,Plant_A,70.5260633,7.744874096,32.50055846,256.7665604,133,6,1
2025-07-24 06:00:00,129,Plant_B,75.65617935,4.967259114,27.20329738,217.9428723,148,5,0
2025-07-24 07:00:00,104,Plant_B,64.29669379,3.146726059,28.86954472,242.3306423,57,5,0
2025-07-24 08:00:00,140,Plant_B,87.09782771,4.856111077,31.41837944,232.4844114,85,3,0
2025-07-24 09:00:00,119,Plant_A,93.70397487,4.415221182,29.39605502,241.1548179,186,3,0
2025-07-24 10:00:00,111,Plant_C,64.76704747,6.389191941,29.34772063,224.5455329,98,1,0
2025-07-24 11:00:00,123,Plant_A,69.20264268,6.592305012,29.84280835,302.9142471,183,5,0
2025-07-24 12:00:00,149,Plant_A,65.45370369,4.138869985,31.73068692,270.3529441,172,2,0
2025-07-24 13:00:00,128,Plant_C,64.7196646,5.013964506,25.63168679,214.1162825,104,5,0
2025-07-24 14:00:00,129,Plant_B,75.0631903,2.513814837,29.25155595,288.5737269,66,3,0
2025-07-24 15:00:00,108,Plant_A,63.3572834,5.760578894,24.79814476,299.9939837,175,2,0
2025-07-24 16:00:00,148,Plant_A,73.39302562,6.859920959,17.59291625,231.0495078,101,4,0
2025-07-24 17:00:00,136,Plant_B,64.09651672,4.487002803,30.65180564,303.9282628,87,0,0
2025-07-24 18:00:00,140,Plant_C,63.20747508,6.444958687,25.69784288,282.225495,69,2,0
2025-07-24 19:00:00,106,Plant_C,73.09579492,6.275521985,22.29206482,315.0502073,100,6,0
2025-07-24 20:00:00,111,Plant_A,69.28172532,6.931837314,30.01995313,231.9168191,129,3,0
2025-07-24 21:00:00,105,Plant_B,70.67042116,5.216243162,28.33380035,267.8577192,169,2,1
2025-07-24 22:00:00,148,Plant_A,80.51925284,3.837524056,32.52050384,256.7365373,181,3,0
2025-07-24 23:00:00,118,Plant_B,59.92878103,1.875524909,35.51900528,290.1597375,141,4,1
2025-07-25 00:00:00,125,Plant_A,74.00561761,6.280884798,34.81837068,209.1405395,194,3,0
2025-07-25 01:00:00,115,Plant_A,62.34361131,1.782319975,32.87860452,234.8088203,112,1,0
2025-07-25 02:00:00,109,Plant_C,58.1680247,5.618659844,31.91288782,233.5686484,151,3,0
2025-07-25 03:00:00,113,Plant_B,64.84124246,4.061095584,30.46263249,258.5414146,194,3,0
2025-07-25 04:00:00,102,Plant_C,69.18343519,2.476173021,24.73121736,184.7432976,114,7,0
2025-07-25 05:00:00,109,Plant_B,53.83544862,4.534246712,25.69220426,301.8447462,117,3,0
2025-07-25 06:00:00,138,Plant_C,65.71165728,2.794150395,30.48407032,272.6534987,112,2,0
2025-07-25 07:00:00,139,Plant_B,58.63721427,3.874105786,27.05454861,237.5172679,119,4,0
2025-07-25 08:00:00,106,Plant_B,62.93427538,7.246016556,24.46768206,237.555263,184,3,0
2025-07-25 09:00:00,105,Plant_B,55.34377772,3.832978527,28.33223172,164.0254647,51,1,0
2025-07-25 10:00:00,115,Plant_C,65.13447277,5.651032286,31.29873167,287.6044666,80,3,0
2025-07-25 11:00:00,126,Plant_B,71.10419741,6.40478119,26.09453663,316.9725591,151,3,0
2025-07-25 12:00:00,134,Plant_A,68.37002614,3.981458347,36.97925037,232.8280166,58,2,0
2025-07-25 13:00:00,145,Plant_B,71.48287249,4.685692996,30.81887953,235.4854692,197,5,0
2025-07-25 14:00:00,131,Plant_B,74.29009788,2.790369892,34.403314,275.75511,51,1,0
2025-07-25 15:00:00,111,Plant_B,82.3102482,8.156066759,37.01073378,244.4791267,72,4,0
2025-07-25 16:00:00,132,Plant_B,66.20771265,5.873133681,35.0417208,276.226408,166,1,0
2025-07-25 17:00:00,126,Plant_B,68.33325743,5.551665253,30.98211628,192.1053412,172,4,0
2025-07-25 18:00:00,132,Plant_C,38.31226401,3.784807443,30.12543688,202.5525161,56,5,0
2025-07-25 19:00:00,111,Plant_C,86.40602636,6.319487758,35.75796675,228.5736978,143,5,0
2025-07-25 20:00:00,148,Plant_A,79.20349631,3.847644929,20.19466828,251.2411405,164,2,0
2025-07-25 21:00:00,120,Plant_A,73.43850429,6.217067119,34.60751123,197.2833059,144,1,0
2025-07-25 22:00:00,122,Plant_A,65.07477224,3.544448609,30.618902,230.8323924,180,2,0
2025-07-25 23:00:00,117,Plant_C,68.37431453,5.419416504,32.89706051,208.6653089,157,2,0
2025-07-26 00:00:00,128,Plant_A,86.46496665,5.061101614,37.11400532,229.9930159,137,3,0
2025-07-26 01:00:00,118,Plant_C,58.77364434,5.582006494,29.61477273,267.9593869,54,3,0
2025-07-26 02:00:00,134,Plant_B,77.674911,3.405165237,30.32529211,179.1951439,111,1,0
2025-07-26 03:00:00,122,Plant_C,82.17514254,7.056932455,28.84875005,253.5541115,159,2,0
2025-07-26 04:00:00,144,Plant_A,61.14657878,5.482507378,28.46759706,243.5936676,116,7,0
2025-07-26 05:00:00,138,Plant_A,81.47814467,6.002660012,34.01544856,264.4927323,194,2,0
2025-07-26 06:00:00,106,Plant_C,78.6564706,4.342162978,24.56732372,344.9144773,139,4,0
2025-07-26 07:00:00,132,Plant_B,85.19328149,4.857145903,24.51945139,212.7762639,180,2,0
2025-07-26 08:00:00,133,Plant_C,64.42110775,5.184929014,36.37656406,253.5560802,138,7,0
2025-07-26 09:00:00,149,Plant_C,47.39701786,6.643077884,31.76873062,250.4789229,94,3,0
2025-07-26 10:00:00,126,Plant_C,72.78890337,6.604008394,27.78030696,210.0447942,90,1,1
2025-07-26 11:00:00,111,Plant_C,69.53966692,5.651336953,29.49448972,245.620267,124,3,0
2025-07-26 12:00:00,103,Plant_B,47.38183582,3.220689135,31.1003528,256.7681759,92,2,0
2025-07-26 13:00:00,106,Plant_C,62.35461065,7.094458641,27.68780969,214.9093333,103,0,0
2025-07-26 14:00:00,114,Plant_B,76.7371963,7.287784707,32.80005777,284.9976417,168,2,0
2025-07-26 15:00:00,123,Plant_A,83.55839676,4.536818323,31.46272682,255.453595,65,4,0
2025-07-26 16:00:00,139,Plant_B,68.79433061,2.911183807,37.56635123,201.6828146,187,4,0
2025-07-26 17:00:00,122,Plant_C,73.37790204,5.687347067,28.87132198,230.8047957,125,2,0
2025-07-26 18:00:00,121,Plant_A,84.27443309,7.12158231,28.11905027,266.8236084,129,1,0
2025-07-26 19:00:00,113,Plant_C,57.56977146,6.725537839,23.69834281,248.6593258,89,3,0
2025-07-26 20:00:00,132,Plant_B,69.46234899,4.590729159,29.49182703,295.4493186,87,0,0
2025-07-26 21:00:00,117,Plant_A,74.22547576,6.74257295,30.18652712,189.0073502,167,3,0
2025-07-26 22:00:00,129,Plant_A,56.65128878,7.616182973,24.97000677,262.1294349,168,1,0
2025-07-26 23:00:00,113,Plant_B,67.74950586,4.833917789,20.92098225,234.6112967,128,1,0
2025-07-27 00:00:00,101,Plant_A,71.72328793,7.118951467,25.86248818,250.3390303,98,6,0
2025-07-27 01:00:00,107,Plant_C,89.83865903,5.2222981,22.76392004,176.006785,54,4,0
2025-07-27 02:00:00,113,Plant_B,100.9289858,3.454389144,25.00743605,296.30325,132,1,0
2025-07-27 03:00:00,109,Plant_B,69.18668471,1.856712073,24.03829482,243.801181,159,4,1
2025-07-27 04:00:00,137,Plant_B,91.64296972,4.225121202,34.84754181,233.5754624,155,2,0
2025-07-27 05:00:00,109,Plant_A,80.84165796,6.433175362,31.85447049,260.0942247,94,0,0
2025-07-27 06:00:00,127,Plant_A,67.73320798,5.922163747,28.99726297,275.1871996,108,0,0
2025-07-27 07:00:00,111,Plant_A,81.388839,2.310159578,27.40007288,271.0024294,102,2,0
2025-07-27 08:00:00,142,Plant_A,82.81095799,5.687864408,31.15221884,308.389463,64,3,0
2025-07-27 09:00:00,142,Plant_A,80.94761573,5.538373784,23.86848941,239.6143893,67,3,1
2025-07-27 10:00:00,104,Plant_C,75.41349847,5.317480748,28.24068553,355.9821794,191,2,0
2025-07-27 11:00:00,147,Plant_A,94.56131852,1.882218523,32.83770797,205.022132,144,4,0
2025-07-27 12:00:00,112,Plant_C,91.35988311,8.067532616,30.47810777,232.90017,169,0,0
2025-07-27 13:00:00,128,Plant_A,73.95114216,6.494774543,34.25576473,239.3025553,94,1,0
2025-07-27 14:00:00,100,Plant_B,77.72538545,4.763602852,24.16962096,176.4935955,163,3,0
2025-07-27 15:00:00,144,Plant_B,83.18758137,4.731693665,17.34482045,197.4181342,109,1,0
2025-07-27 16:00:00,141,Plant_A,68.68903546,5.091373822,25.90951861,262.1225135,155,3,0
2025-07-27 17:00:00,125,Plant_A,66.61765265,5.615753638,37.49295874,241.3377299,92,5,0
2025-07-27 18:00:00,120,Plant_B,79.10971817,2.273937319,28.63970965,292.4279682,148,3,0
2025-07-27 19:00:00,116,Plant_A,67.3212032,3.864331464,32.24140091,244.0774178,181,4,0
2025-07-27 20:00:00,130,Plant_A,69.6107272,5.465256242,23.7229721,271.8703351,144,5,0
2025-07-27 21:00:00,139,Plant_A,67.24573187,8.131318107,32.28436915,170.8444927,136,2,0
2025-07-27 22:00:00,139,Plant_A,54.36914959,5.787462798,28.71076536,224.8406834,178,3,0
2025-07-27 23:00:00,147,Plant_B,58.15273169,7.492189264,37.24010627,248.6904798,180,2,0
2025-07-28 00:00:00,146,Plant_A,77.18430956,6.13479412,24.72778527,265.6665529,182,4,0
2025-07-28 01:00:00,103,Plant_C,80.8466211,5.036497853,28.32526182,218.1340412,144,2,0
